Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Amantle,2022-06-05 18:26:06,00:00:08,,The Office (U.S.): Season 2: The Secret (Episode 13),,DefaultWidevineAndroidPhone,00:00:08,Not latest view,BW (Botswana)
Amantle,2022-06-05 18:04:47,00:21:03,,The Office (U.S.): Season 2: The Injury (Episode 12),,DefaultWidevineAndroidPhone,00:20:42,00:20:42,BW (Botswana)
Amantle,2022-06-05 17:44:38,00:20:07,,The Office (U.S.): Season 2: Booze Cruise (Episode 11),,DefaultWidevineAndroidPhone,00:20:36,00:20:36,BW (Botswana)
Amantle,2022-06-05 17:32:29,00:11:47,,The Office (U.S.): Season 2: Christmas Party (Episode 10),,DefaultWidevineAndroidPhone,00:21:22,00:21:22,BW (Botswana)
Amantle,2022-06-05 17:02:42,00:09:14,,The Office (U.S.): Season 2: Christmas Party (Episode 10),,DefaultWidevineAndroidPhone,00:09:36,Not latest view,BW (Botswana)
Amantle,2022-06-05 17:02:10,00:00:26,,The Office (U.S.): Season 2: Email Surveillance (Episode 9),,DefaultWidevineAndroidPhone,00:00:26,00:00:26,BW (Botswana)
Amantle,2022-06-05 10:50:06,00:21:11,,The Office (U.S.): Season 2: Email Surveillance (Episode 9),,DefaultWidevineAndroidPhone,00:00:00,Not latest view,BW (Botswana)
Amantle,2022-06-05 10:37:57,00:12:00,,The Office (U.S.): Season 2: Performance Review (Episode 8),,DefaultWidevineAndroidPhone,00:21:06,00:21:06,BW (Botswana)
Amantle,2022-06-05 10:28:44,00:08:40,,The Office (U.S.): Season 2: Performance Review (Episode 8),,DefaultWidevineAndroidPhone,00:09:07,Not latest view,BW (Botswana)
Amantle,2022-06-05 10:24:28,00:03:58,,The Office (U.S.): Season 2: The Client (Episode 7),,DefaultWidevineAndroidPhone,00:21:05,00:21:05,BW (Botswana)
Amantle,2022-06-05 07:50:17,00:16:46,,The Office (U.S.): Season 2: The Client (Episode 7),,DefaultWidevineAndroidPhone,00:17:08,Not latest view,BW (Botswana)
Amantle,2022-06-05 07:32:04,00:18:01,,The Office (U.S.): Season 2: The Fight (Episode 6),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-06-04 19:47:35,00:00:20,,Season 1 Teaser 1: Man Vs Bee,TEASER_TRAILER,DefaultWidevineAndroidPhone,00:00:00,00:00:00,BW (Botswana)
Amantle,2022-06-04 19:47:24,00:00:09,,Season 1 Trailer: First Kill,TRAILER,DefaultWidevineAndroidPhone,00:00:09,00:00:09,BW (Botswana)
Amantle,2022-06-04 19:47:02,00:00:20,,Season 1 Trailer: God's Favorite Idiot,TRAILER,DefaultWidevineAndroidPhone,00:00:20,Not latest view,BW (Botswana)
Amantle,2022-06-04 19:44:09,00:01:24,,Season 1 Cliffhanger Clip: One of Us Is Lying,HOOK,DefaultWidevineAndroidPhone,00:01:24,00:01:24,BW (Botswana)
Amantle,2022-06-04 15:05:21,00:03:10,,The Office (U.S.): Season 2: The Fight (Episode 6),,DefaultWidevineAndroidPhone,00:03:39,Not latest view,BW (Botswana)
Amantle,2022-06-04 14:43:40,00:21:17,,The Office (U.S.): Season 2: Halloween (Episode 5),,DefaultWidevineAndroidPhone,00:21:30,00:21:30,BW (Botswana)
Amantle,2022-06-04 14:43:18,00:00:02,,The Office (U.S.): Season 2: The Fire (Episode 4),,DefaultWidevineAndroidPhone,00:17:36,00:17:36,BW (Botswana)
Amantle,2022-06-03 19:28:17,00:17:09,,The Office (U.S.): Season 2: The Fire (Episode 4),,DefaultWidevineAndroidPhone,00:17:36,Not latest view,BW (Botswana)
Amantle,2022-06-03 19:21:54,00:05:22,,The Office (U.S.): Season 2: Office Olympics (Episode 3),,DefaultWidevineAndroidPhone,00:04:30,00:04:30,BW (Botswana)
Amantle,2022-06-03 18:56:34,00:21:54,,The Office (U.S.): Season 2: Sexual Harassment (Episode 2),,DefaultWidevineAndroidPhone,00:21:07,00:21:07,BW (Botswana)
Amantle,2022-06-03 12:11:15,00:18:26,,Savage Beauty: Season 1: Episode 2,,DefaultWidevineAndroidPhone,00:18:24,00:18:24,BW (Botswana)
Amantle,2022-06-03 12:11:07,00:00:05,,Savage Beauty: Season 1: Episode 1,,DefaultWidevineAndroidPhone,00:00:10,00:00:10,BW (Botswana)
Amantle,2022-06-03 11:59:47,00:10:24,,Savage Beauty: Season 1: Episode 1,,DefaultWidevineAndroidPhone,00:00:05,Not latest view,BW (Botswana)
Amantle,2022-06-03 11:02:57,00:18:37,,Savage Beauty: Season 1: Episode 1,,DefaultWidevineAndroidPhone,00:41:44,Not latest view,BW (Botswana)
Amantle,2022-06-03 10:34:43,00:23:30,,Savage Beauty: Season 1: Episode 1,,DefaultWidevineAndroidPhone,00:23:21,Not latest view,BW (Botswana)
Amantle,2022-06-03 09:39:26,00:04:18,,Parks and Recreation: Season 7: 2017 (Episode 1),,DefaultWidevineAndroidPhone,00:04:35,00:04:35,BW (Botswana)
Amantle,2022-06-03 09:28:15,00:11:05,,Parks and Recreation: Season 6: Moving Up (Episode 20),,DefaultWidevineAndroidPhone,00:43:01,00:43:01,BW (Botswana)
Amantle,2022-06-02 22:10:31,00:00:41,,The Office (U.S.): Season 2: Sexual Harassment (Episode 2),,DefaultWidevineAndroidPhone,00:00:41,Not latest view,BW (Botswana)
Amantle,2022-06-02 22:09:00,00:01:24,,The Office (U.S.): Season 2: The Dundies (Episode 1),,DefaultWidevineAndroidPhone,00:01:57,00:01:57,BW (Botswana)
Amantle,2022-06-02 21:47:51,00:21:09,,The Office (U.S.): Season 1: Hot Girl (Episode 6),,DefaultWidevineAndroidPhone,00:21:41,00:21:41,BW (Botswana)
Amantle,2022-06-02 21:44:18,00:03:26,,The Office (U.S.): Season 1: Basketball (Episode 5),,DefaultWidevineAndroidPhone,00:21:39,00:21:39,BW (Botswana)
Amantle,2022-06-02 16:33:45,00:18:01,,The Office (U.S.): Season 1: Basketball (Episode 5),,DefaultWidevineAndroidPhone,00:18:17,Not latest view,BW (Botswana)
Amantle,2022-06-02 16:33:33,00:00:02,,The Office (U.S.): Season 1: The Alliance (Episode 4),,DefaultWidevineAndroidPhone,00:00:02,00:00:02,BW (Botswana)
Amantle,2022-06-02 16:31:51,00:00:02,,Parks and Recreation: Season 6: Moving Up (Episode 20),,DefaultWidevineAndroidPhone,00:31:57,Not latest view,BW (Botswana)
Amantle,2022-06-01 21:52:32,00:02:25,,The Office (U.S.): Season 1: Hot Girl (Episode 6),,DefaultWidevineAndroidPhone,00:02:57,Not latest view,BW (Botswana)
Amantle,2022-06-01 21:31:17,00:21:07,,The Office (U.S.): Season 1: Basketball (Episode 5),,DefaultWidevineAndroidPhone,00:21:39,Not latest view,BW (Botswana)
Amantle,2022-06-01 21:10:05,00:21:01,,The Office (U.S.): Season 1: The Alliance (Episode 4),,DefaultWidevineAndroidPhone,00:21:34,Not latest view,BW (Botswana)
Amantle,2022-06-01 20:48:51,00:21:12,,The Office (U.S.): Season 1: Health Care (Episode 3),,DefaultWidevineAndroidPhone,00:21:38,00:21:38,BW (Botswana)
Amantle,2022-06-01 20:47:25,00:00:12,,The Office (U.S.): Season 1_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:12,Not latest view,BW (Botswana)
Amantle,2022-06-01 19:42:14,00:22:39,,Parks and Recreation: Season 6: Moving Up (Episode 20),,DefaultWidevineAndroidPhone,00:31:58,Not latest view,BW (Botswana)
Amantle,2022-06-01 18:13:32,00:06:53,,A.P. Bio: Season 1: Durbin Crashes (Episode 10),,DefaultWidevineAndroidPhone,00:06:53,Not latest view,BW (Botswana)
Amantle,2022-06-01 17:49:27,00:21:55,,A.P. Bio: Season 1: Rosemary's Boyfriend (Episode 9),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-06-01 17:27:57,00:21:29,,A.P. Bio: Season 1: We Don't Party (Episode 8),,DefaultWidevineAndroidPhone,00:21:29,00:21:29,BW (Botswana)
Amantle,2022-06-01 17:10:10,00:14:31,,A.P. Bio: Season 1: Selling Out (Episode 7),,DefaultWidevineAndroidPhone,00:21:26,00:21:26,BW (Botswana)
Amantle,2022-06-01 09:11:53,00:07:00,,A.P. Bio: Season 1: Selling Out (Episode 7),,DefaultWidevineAndroidPhone,00:06:59,Not latest view,BW (Botswana)
Amantle,2022-06-01 08:50:26,00:21:25,,A.P. Bio: Season 1: Freakin' Enamored (Episode 6),,DefaultWidevineAndroidPhone,00:21:25,00:21:25,BW (Botswana)
Amantle,2022-06-01 08:26:10,00:21:32,,A.P. Bio: Season 1: Dating Toledoans (Episode 5),,DefaultWidevineAndroidPhone,00:21:29,00:21:29,BW (Botswana)
Amantle,2022-06-01 08:02:35,00:21:20,,A.P. Bio: Season 1: Overachieving Virgins (Episode 4),,DefaultWidevineAndroidPhone,00:21:23,00:21:23,BW (Botswana)
Amantle,2022-06-01 07:40:25,00:21:24,,A.P. Bio: Season 1: Burning Miles (Episode 3),,DefaultWidevineAndroidPhone,00:21:23,00:21:23,BW (Botswana)
Amantle,2022-06-01 07:33:02,00:06:50,,A.P. Bio: Season 1: Teacher Jail (Episode 2),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-05-31 20:27:28,00:00:24,,A.P. Bio: Season 1: Teacher Jail (Episode 2),,DefaultWidevineAndroidPhone,00:14:40,Not latest view,BW (Botswana)
Amantle,2022-05-31 20:09:56,00:12:23,,A.P. Bio: Season 1: Teacher Jail (Episode 2),,DefaultWidevineAndroidPhone,00:12:54,Not latest view,BW (Botswana)
Amantle,2022-05-31 19:14:31,00:21:19,,A.P. Bio: Season 1: Pilot: Catfish (Episode 1),,DefaultWidevineAndroidPhone,00:21:08,00:21:08,BW (Botswana)
Amantle,2022-05-31 19:12:51,00:01:33,,A.P. Bio: Season 1_hook_05_16x9,HOOK,DefaultWidevineAndroidPhone,00:01:33,00:01:33,BW (Botswana)
Amantle,2022-05-31 14:30:13,00:08:22,,The Office (U.S.): Season 6: The Promotion (Episode 3),,DefaultWidevineAndroidPhone,00:08:41,Not latest view,BW (Botswana)
Amantle,2022-05-31 14:29:39,00:00:01,,The Office (U.S.): Season 5: The Surplus (Episode 10),,DefaultWidevineAndroidPhone,00:19:43,Not latest view,BW (Botswana)
Amantle,2022-05-31 12:09:52,00:52:19,,Life in a Year,,DefaultWidevineAndroidPhone,01:25:19,01:25:19,BW (Botswana)
Amantle,2022-05-31 09:39:10,00:33:03,,Life in a Year,,DefaultWidevineAndroidPhone,00:33:03,Not latest view,BW (Botswana)
Amantle,2022-05-31 08:47:14,00:09:21,,Parks and Recreation: Season 6: Moving Up (Episode 20),,DefaultWidevineAndroidPhone,00:09:20,Not latest view,BW (Botswana)
Amantle,2022-05-31 08:38:18,00:08:50,,"Parks and Recreation: Season 6: One in 8,000 (Episode 19)",,DefaultWidevineAndroidPhone,00:21:31,00:21:31,BW (Botswana)
Amantle,2022-05-30 19:53:28,00:19:44,,The Office (U.S.): Season 5: The Surplus (Episode 10),,DefaultWidevineAndroidPhone,00:19:44,Not latest view,BW (Botswana)
Amantle,2022-05-30 19:33:04,00:20:22,,The Office (U.S.): Season 5: Frame Toby (Episode 9),,DefaultWidevineAndroidPhone,00:20:45,Not latest view,BW (Botswana)
Amantle,2022-05-30 19:31:46,00:00:18,,The Office (U.S.): Season 1_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:19,Not latest view,BW (Botswana)
Amantle,2022-05-30 19:14:38,00:12:39,,"Parks and Recreation: Season 6: One in 8,000 (Episode 19)",,DefaultWidevineAndroidPhone,00:12:43,Not latest view,BW (Botswana)
Amantle,2022-05-30 18:53:19,00:21:18,,Parks and Recreation: Season 6: Flu Season 2 (Episode 18),,DefaultWidevineAndroidPhone,00:21:36,00:21:36,BW (Botswana)
Amantle,2022-05-30 18:52:04,00:01:07,,Parks and Recreation: Season 6: Prom (Episode 17),,DefaultWidevineAndroidPhone,00:21:32,00:21:32,BW (Botswana)
Amantle,2022-05-30 14:46:51,00:44:09,,Selling Sunset: Season 5: The Reunion (Episode 11),,DefaultWidevineAndroidPhone,00:48:32,00:48:32,BW (Botswana)
Amantle,2022-05-30 14:09:49,00:35:34,,Selling Sunset: Season 5: Nothing Remains the Same (Episode 10),,DefaultWidevineAndroidPhone,00:35:35,00:35:35,BW (Botswana)
Amantle,2022-05-30 13:35:32,00:31:21,,Selling Sunset: Season 5: Sabotage in Stilettos (Episode 9),,DefaultWidevineAndroidPhone,00:31:19,00:31:19,BW (Botswana)
Amantle,2022-05-30 07:21:18,00:10:36,,Parks and Recreation: Season 6: Prom (Episode 17),,DefaultWidevineAndroidPhone,00:10:53,Not latest view,BW (Botswana)
Amantle,2022-05-30 07:09:48,00:11:24,,Parks and Recreation: Season 6: Galentine's Day (Episode 16),,DefaultWidevineAndroidPhone,00:21:31,00:21:31,BW (Botswana)
Amantle,2022-05-29 20:03:56,00:10:08,,Parks and Recreation: Season 6: Galentine's Day (Episode 16),,DefaultWidevineAndroidPhone,00:10:07,Not latest view,BW (Botswana)
Amantle,2022-05-29 19:47:39,00:15:51,,Parks and Recreation: Season 6: New Slogan (Episode 15),,DefaultWidevineAndroidPhone,00:21:32,00:21:32,BW (Botswana)
Amantle,2022-05-29 18:32:35,00:00:11,,Selling Sunset: Season 5: Sabotage in Stilettos (Episode 9),,DefaultWidevineAndroidPhone,00:00:12,Not latest view,BW (Botswana)
Amantle,2022-05-29 17:50:12,00:34:47,,Selling Sunset: Season 5: She's Your Problem Too (Episode 8),,DefaultWidevineAndroidPhone,00:34:48,00:34:48,BW (Botswana)
Amantle,2022-05-29 17:14:48,00:33:29,,Selling Sunset: Season 5: It's Getting Personal (Episode 7),,DefaultWidevineAndroidPhone,00:33:38,00:33:38,BW (Botswana)
Amantle,2022-05-29 16:34:02,00:34:36,,Selling Sunset: Season 5: Step Up or Step Out (Episode 6),,DefaultWidevineAndroidPhone,00:33:53,00:33:53,BW (Botswana)
Amantle,2022-05-29 15:36:25,00:39:29,,Selling Sunset: Season 5: Do You Think We're Friends? (Episode 5),,DefaultWidevineAndroidPhone,00:39:14,00:39:14,BW (Botswana)
Amantle,2022-05-29 15:28:14,00:08:10,,Selling Sunset: Season 5: Bad Bitches Don't Cry (Episode 4),,DefaultWidevineAndroidPhone,00:39:19,00:39:19,BW (Botswana)
Amantle,2022-05-29 11:32:30,00:05:22,,Parks and Recreation: Season 6: New Slogan (Episode 15),,DefaultWidevineAndroidPhone,00:05:41,Not latest view,BW (Botswana)
Amantle,2022-05-29 11:11:16,00:21:12,,Parks and Recreation: Season 6: The Wall (Episode 14),,DefaultWidevineAndroidPhone,00:21:29,00:21:29,BW (Botswana)
Amantle,2022-05-29 11:05:23,00:05:40,,Parks and Recreation: Season 6: Anniversaries (Episode 13),,DefaultWidevineAndroidPhone,00:21:31,00:21:31,BW (Botswana)
Amantle,2022-05-29 06:56:06,00:45:29,,Senior Year,,DefaultWidevineAndroidPhone,01:45:39,01:45:39,BW (Botswana)
Amantle,2022-05-29 05:40:34,01:00:11,,Senior Year,,DefaultWidevineAndroidPhone,01:00:11,Not latest view,BW (Botswana)
Amantle,2022-05-28 20:08:56,00:15:52,,Parks and Recreation: Season 6: Anniversaries (Episode 13),,DefaultWidevineAndroidPhone,00:15:52,Not latest view,BW (Botswana)
Amantle,2022-05-28 20:08:06,00:00:47,,Parks and Recreation: Season 6: New Beginnings (Episode 10),,DefaultWidevineAndroidPhone,00:21:32,00:21:32,BW (Botswana)
Amantle,2022-05-28 19:44:35,00:21:16,,Parks and Recreation: Season 6: Ann and Chris (Episode 12),,DefaultWidevineAndroidPhone,00:21:31,00:21:31,BW (Botswana)
Amantle,2022-05-28 19:44:26,00:00:05,,Parks and Recreation: Season 1_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:05,00:00:05,BW (Botswana)
Amantle,2022-05-28 17:04:02,00:00:02,,Parks and Recreation: Season 6: New Beginnings (Episode 10),,DefaultWidevineAndroidPhone,00:00:02,Not latest view,BW (Botswana)
Amantle,2022-05-28 16:42:00,00:21:54,,Parks and Recreation: Season 6: Farmers Market (Episode 11),,DefaultWidevineAndroidPhone,00:21:32,00:21:32,BW (Botswana)
Amantle,2022-05-28 16:38:38,00:02:27,,Parks and Recreation: Season 6: New Beginnings (Episode 10),,DefaultWidevineAndroidPhone,00:13:50,Not latest view,BW (Botswana)
Amantle,2022-05-28 16:38:16,00:00:13,,Parks and Recreation: Season 6: New Beginnings (Episode 10),,DefaultWidevineAndroidPhone,00:11:23,Not latest view,BW (Botswana)
Amantle,2022-05-28 16:01:42,00:04:33,,Parks and Recreation: Season 6: New Beginnings (Episode 10),,DefaultWidevineAndroidPhone,00:11:10,Not latest view,BW (Botswana)
Amantle,2022-05-28 15:36:52,00:06:41,,Parks and Recreation: Season 6: New Beginnings (Episode 10),,DefaultWidevineAndroidPhone,00:06:59,Not latest view,BW (Botswana)
Amantle,2022-05-28 15:12:13,00:21:32,,Parks and Recreation: Season 6: Second Chunce (Episode 9),,DefaultWidevineAndroidPhone,00:21:30,00:21:30,BW (Botswana)
Amantle,2022-05-28 14:51:34,00:19:37,,Parks and Recreation: Season 6: The Cones of Dunshire (Episode 8),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-05-28 10:06:41,00:01:45,,Parks and Recreation: Season 6: The Cones of Dunshire (Episode 8),,DefaultWidevineAndroidPhone,00:01:44,Not latest view,BW (Botswana)
Amantle,2022-05-28 09:44:59,00:21:37,,Parks and Recreation: Season 6: Fluoride (Episode 7),,DefaultWidevineAndroidPhone,00:21:33,00:21:33,BW (Botswana)
Amantle,2022-05-28 09:23:39,00:21:14,,Parks and Recreation: Season 6: Recall Vote (Episode 6),,DefaultWidevineAndroidPhone,00:21:32,00:21:32,BW (Botswana)
Amantle,2022-05-28 09:01:34,00:21:11,,Parks and Recreation: Season 6: Filibuster (Episode 5),,DefaultWidevineAndroidPhone,00:21:29,00:21:29,BW (Botswana)
Amantle,2022-05-28 08:25:44,00:33:20,,Selling Sunset: Season 5: Bad Bitches Don't Cry (Episode 4),,DefaultWidevineAndroidPhone,00:31:09,Not latest view,BW (Botswana)
Amantle,2022-05-28 07:46:49,00:38:51,,Selling Sunset: Season 5: Coming for All Your Coin (Episode 3),,DefaultWidevineAndroidPhone,00:37:19,00:37:19,BW (Botswana)
Amantle,2022-05-28 07:37:07,00:09:35,,Selling Sunset: Season 5: New Blood (Episode 2),,DefaultWidevineAndroidPhone,00:40:06,00:40:06,BW (Botswana)
Amantle,2022-05-27 18:18:36,00:00:57,,Parks and Recreation: Season 6: Filibuster (Episode 5),,DefaultWidevineAndroidPhone,00:00:57,Not latest view,BW (Botswana)
Amantle,2022-05-27 17:56:56,00:21:33,,Parks and Recreation: Season 6: Gin It Up! (Episode 4),,DefaultWidevineAndroidPhone,00:21:33,00:21:33,BW (Botswana)
Amantle,2022-05-27 17:35:34,00:21:16,,Parks and Recreation: Season 6: Doppelgängers (Episode 3),,DefaultWidevineAndroidPhone,00:21:32,00:21:32,BW (Botswana)
Amantle,2022-05-27 17:31:53,00:03:34,,Parks and Recreation: Season 6: The Pawnee-Eagleton Tip Off Classic (Episode 2),,DefaultWidevineAndroidPhone,00:21:33,00:21:33,BW (Botswana)
Amantle,2022-05-27 05:21:23,00:00:21,,Parks and Recreation: Season 1_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:21,Not latest view,BW (Botswana)
Amantle,2022-05-27 05:04:17,00:00:07,,Parks and Recreation: Season 6: The Pawnee-Eagleton Tip Off Classic (Episode 2),,DefaultWidevineAndroidPhone,00:00:07,Not latest view,BW (Botswana)
Amantle,2022-05-26 18:55:01,00:42:59,,Parks and Recreation: Season 6: London: Parts 1 & 2 (Episode 1),,DefaultWidevineAndroidPhone,00:43:03,00:43:03,BW (Botswana)
Amantle,2022-05-26 18:29:17,00:21:40,,Parks and Recreation: Season 5: Are You Better Off? (Episode 22),,DefaultWidevineAndroidPhone,00:21:29,00:21:29,BW (Botswana)
Amantle,2022-05-26 18:21:10,00:05:37,,Parks and Recreation: Season 5: Swing Vote (Episode 21),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-05-26 17:56:11,00:15:07,,Parks and Recreation: Season 5: Swing Vote (Episode 21),,DefaultWidevineAndroidPhone,00:15:39,Not latest view,BW (Botswana)
Amantle,2022-05-26 17:28:05,00:20:29,,Parks and Recreation: Season 5: Jerry's Retirement (Episode 20),,DefaultWidevineAndroidPhone,00:21:29,00:21:29,BW (Botswana)
Amantle,2022-05-26 07:01:46,00:00:33,,Parks and Recreation: Season 5: Jerry's Retirement (Episode 20),,DefaultWidevineAndroidPhone,00:00:33,Not latest view,BW (Botswana)
Amantle,2022-05-26 06:40:23,00:21:16,,Parks and Recreation: Season 5: Article Two (Episode 19),,DefaultWidevineAndroidPhone,00:21:27,00:21:27,BW (Botswana)
Amantle,2022-05-25 19:24:18,00:18:26,,Parks and Recreation: Season 5: Animal Control (Episode 18),,DefaultWidevineAndroidPhone,00:21:27,00:21:27,BW (Botswana)
Amantle,2022-05-25 17:12:30,00:02:44,,Parks and Recreation: Season 5: Animal Control (Episode 18),,DefaultWidevineAndroidPhone,00:03:02,Not latest view,BW (Botswana)
Amantle,2022-05-25 16:51:11,00:21:17,,Parks and Recreation: Season 5: Partridge (Episode 17),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-05-25 16:36:24,00:12:31,,Parks and Recreation: Season 5: Bailout (Episode 16),,DefaultWidevineAndroidPhone,00:21:30,00:21:30,BW (Botswana)
Amantle,2022-05-25 16:09:34,00:08:50,,Parks and Recreation: Season 5: Bailout (Episode 16),,DefaultWidevineAndroidPhone,00:09:04,Not latest view,BW (Botswana)
Amantle,2022-05-25 16:09:21,00:00:10,,Parks and Recreation: Season 5: Correspondents' Lunch (Episode 15),,DefaultWidevineAndroidPhone,00:15:07,00:15:07,BW (Botswana)
Amantle,2022-05-25 10:18:17,00:14:58,,Parks and Recreation: Season 5: Correspondents' Lunch (Episode 15),,DefaultWidevineAndroidPhone,00:14:58,Not latest view,BW (Botswana)
Amantle,2022-05-25 09:58:38,00:19:35,,Parks and Recreation: Season 5: Leslie and Ben (Episode 14),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-05-25 09:37:07,00:21:29,,Parks and Recreation: Season 5: Emergency Response (Episode 13),,DefaultWidevineAndroidPhone,00:21:29,00:21:29,BW (Botswana)
Amantle,2022-05-25 09:12:42,00:21:21,,Parks and Recreation: Season 5: Ann's Decision (Episode 12),,DefaultWidevineAndroidPhone,00:21:27,00:21:27,BW (Botswana)
Amantle,2022-05-25 08:50:47,00:21:22,,Parks and Recreation: Season 5: Women in Garbage (Episode 11),,DefaultWidevineAndroidPhone,00:21:27,00:21:27,BW (Botswana)
Amantle,2022-05-25 06:46:08,00:21:58,,Parks and Recreation: Season 5: Two Parties (Episode 10),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-05-25 06:41:59,00:04:04,,Parks and Recreation: Season 5: Ron and Diane (Episode 9),,DefaultWidevineAndroidPhone,00:21:32,00:21:32,BW (Botswana)
Amantle,2022-05-24 20:26:32,00:17:10,,Parks and Recreation: Season 5: Ron and Diane (Episode 9),,DefaultWidevineAndroidPhone,00:17:28,Not latest view,BW (Botswana)
Amantle,2022-05-24 20:26:22,00:00:05,,Parks and Recreation: Season 5: Pawnee Commons (Episode 8),,DefaultWidevineAndroidPhone,00:20:41,00:20:41,BW (Botswana)
Amantle,2022-05-24 18:07:00,00:20:37,,Parks and Recreation: Season 5: Pawnee Commons (Episode 8),,DefaultWidevineAndroidPhone,00:20:37,Not latest view,BW (Botswana)
Amantle,2022-05-24 10:46:09,00:20:49,,Parks and Recreation: Season 5: Leslie vs. April (Episode 7),,DefaultWidevineAndroidPhone,00:21:07,00:21:07,BW (Botswana)
Amantle,2022-05-24 10:21:39,00:21:45,,Parks and Recreation: Season 5: Ben's Parents (Episode 6),,DefaultWidevineAndroidPhone,00:21:33,00:21:33,BW (Botswana)
Amantle,2022-05-24 10:00:10,00:21:28,,Parks and Recreation: Season 5: Halloween Surprise (Episode 5),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-05-24 08:31:39,00:21:12,,Parks and Recreation: Season 5: Sex Education (Episode 4),,DefaultWidevineAndroidPhone,00:21:25,00:21:25,BW (Botswana)
Amantle,2022-05-24 07:38:52,00:00:12,,Parks and Recreation: Season 5: Sex Education (Episode 4),,DefaultWidevineAndroidPhone,00:00:12,Not latest view,BW (Botswana)
Amantle,2022-05-24 07:20:32,00:18:18,,Parks and Recreation: Season 5: How a Bill Becomes a Law (Episode 3),,DefaultWidevineAndroidPhone,00:21:24,00:21:24,BW (Botswana)
Amantle,2022-05-23 21:03:11,00:02:51,,Parks and Recreation: Season 5: How a Bill Becomes a Law (Episode 3),,DefaultWidevineAndroidPhone,00:03:07,Not latest view,BW (Botswana)
Amantle,2022-05-23 20:37:13,00:21:17,,Parks and Recreation: Season 5: Soda Tax (Episode 2),,DefaultWidevineAndroidPhone,00:21:12,00:21:12,BW (Botswana)
Amantle,2022-05-23 20:32:11,00:05:00,,Parks and Recreation: Season 5: Ms. Knope Goes to Washington (Episode 1),,DefaultWidevineAndroidPhone,00:21:12,00:21:12,BW (Botswana)
Amantle,2022-05-23 13:53:41,00:15:57,,Parks and Recreation: Season 5: Ms. Knope Goes to Washington (Episode 1),,DefaultWidevineAndroidPhone,00:16:13,Not latest view,BW (Botswana)
Amantle,2022-05-23 13:32:43,00:20:56,,"Parks and Recreation: Season 4: Win, Lose, or Draw (Episode 22)",,DefaultWidevineAndroidPhone,00:21:11,00:21:11,BW (Botswana)
Amantle,2022-05-23 13:32:33,00:00:06,,Parks and Recreation: Season 4: Bus Tour (Episode 21),,DefaultWidevineAndroidPhone,00:00:06,00:00:06,BW (Botswana)
Amantle,2022-05-23 13:06:40,00:20:55,,Parks and Recreation: Season 4: Bus Tour (Episode 21),,DefaultWidevineAndroidPhone,00:00:00,Not latest view,BW (Botswana)
Amantle,2022-05-23 12:45:20,00:21:04,,Parks and Recreation: Season 4: The Debate (Episode 20),,DefaultWidevineAndroidPhone,00:21:09,00:21:09,BW (Botswana)
Amantle,2022-05-23 12:24:10,00:21:09,,Parks and Recreation: Season 4: Live Ammo (Episode 19),,DefaultWidevineAndroidPhone,00:21:09,00:21:09,BW (Botswana)
Amantle,2022-05-23 12:02:58,00:21:10,,Parks and Recreation: Season 4: Lucky (Episode 18),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-05-23 12:02:18,00:00:34,,Parks and Recreation: Season 4: Campaign Shake-Up (Episode 17),,DefaultWidevineAndroidPhone,00:04:34,00:04:34,BW (Botswana)
Amantle,2022-05-23 08:58:07,00:03:46,,Parks and Recreation: Season 4: Campaign Shake-Up (Episode 17),,DefaultWidevineAndroidPhone,00:04:02,Not latest view,BW (Botswana)
Amantle,2022-05-23 08:50:38,00:06:54,,Parks and Recreation: Season 4: Sweet Sixteen (Episode 16),,DefaultWidevineAndroidPhone,00:21:28,00:21:28,BW (Botswana)
Amantle,2022-05-23 08:15:24,00:14:17,,Parks and Recreation: Season 4: Sweet Sixteen (Episode 16),,DefaultWidevineAndroidPhone,00:14:35,Not latest view,BW (Botswana)
Amantle,2022-05-23 07:54:16,00:21:07,,Parks and Recreation: Season 4: Dave Returns (Episode 15),,DefaultWidevineAndroidPhone,00:21:23,00:21:23,BW (Botswana)
